StaffId,Name,JobTitle,GradeLevel,EmployeeType,FunctionalManager,Mobile,Country,Department,CostCenter,Email
546521400,Ankit Sharma,Junior Associate,10,Employee,Vikram Aggarwal,,USA,Dept_0051,47113201,ankit8.sharma@tech.com
965373223,Simran Malhotra,Manager,6,Contractor,Amit Iyer,9892612241.0,India,Dept_0917,64176956,simran11.malhotra@tech.com
789603056,Priya Iyer,Junior Associate,10,Contractor,Pooja Verma,,USA,Dept_0071,22658740,priya6.iyer@tech.com
247339141,Rahul Kapoor,Analyst,8,Contractor,Kunal Kapoor,9476778515.0,Singapore,Dept_0555,24346658,rahul11.kapoor@tech.com
190906681,Pooja Malhotra,Manager,6,Employee,Pooja Sharma,,USA,Dept_0665,86371930,pooja12.malhotra@tech.com
245788098,Arjun Aggarwal,Associate,9,Employee,Arjun Bansal,,USA,Dept_0756,78408689,arjun5.aggarwal@tech.com
568940756,Jatin Malhotra,Assistant Vice President,5,Employee,Vikram Aggarwal,,India,Dept_0441,38320949,jatin8.malhotra@tech.com
806443412,Neha Malhotra,Analyst,8,Contractor,Jatin Mehta,6585019692.0,Germany,Dept_0422,87622366,neha7.malhotra@tech.com
622591579,Neha Bansal,Manager,6,Contractor,Pooja Iyer,7095213570.0,India,Dept_0118,64431323,neha11.bansal@tech.com
874532101,Kunal Singh,Analyst,8,Employee,Jatin Verma,,Canada,Dept_0255,27776946,kunal7.singh@tech.com
254614401,Neha Gupta,Associate,9,Employee,Pooja Verma,8938050425.0,USA,Dept_0989,39277674,neha16.gupta@tech.com
116866122,Pooja Aggarwal,Manager,6,Employee,Rahul Verma,,Singapore,Dept_0110,55816159,pooja8.aggarwal@tech.com
796202652,Amit Mehta,Assistant Vice President,5,Contractor,Priya Bansal,7396343731.0,Singapore,Dept_0676,79641006,amit11.mehta@tech.com
177036673,Sneha Gupta,Associate,9,Employee,Kunal Singh,7671648658.0,USA,Dept_0891,99369812,sneha8.gupta@tech.com
112458366,Neha Kapoor,Junior Associate,10,Contractor,Vikram Bansal,,UK,Dept_0004,68155654,neha11.kapoor@tech.com
244179313,Jatin Aggarwal,Senior Analyst,7,Contractor,Ankit Bansal,6875485620.0,India,Dept_0903,48548665,jatin10.aggarwal@tech.com
234807378,Priya Mehta,Assistant Vice President,5,Employee,Kunal Mehta,,Germany,Dept_0466,56686694,priya7.mehta@tech.com
819477978,Neha Kapoor,Manager,6,Contractor,Ankit Gupta,9605487475.0,Singapore,Dept_0277,31536347,neha12.kapoor@tech.com
409743234,Sneha Mehta,Senior Analyst,7,Employee,Rohit Aggarwal,8771200326.0,Singapore,Dept_0225,84054169,sneha8.mehta@tech.com
265643247,Amit Sharma,Analyst,8,Contractor,Sneha Malhotra,8242094195.0,Canada,Dept_0102,46482003,amit4.sharma@tech.com
548003203,Vikram Singh,Junior Associate,10,Employee,Ayesha Malhotra,,USA,Dept_0921,47958563,vikram8.singh@tech.com
486856173,Simran Malhotra,Manager,6,Contractor,Amit Aggarwal,,USA,Dept_0982,12626646,simran12.malhotra@tech.com
512955792,Simran Malhotra,Manager,6,Contractor,Neha Kapoor,6006272869.0,USA,Dept_0192,24558091,simran13.malhotra@tech.com
696379379,Kunal Iyer,Associate,9,Contractor,Simran Aggarwal,,Canada,Dept_0412,99903903,kunal13.iyer@tech.com
302107025,Pooja Bansal,Junior Associate,10,Employee,Neha Aggarwal,7631750474.0,Germany,Dept_0201,42867782,pooja6.bansal@tech.com
249324059,Ayesha Verma,Manager,6,Contractor,Vikram Gupta,,Germany,Dept_0342,76189546,ayesha8.verma@tech.com
609889300,Vikram Aggarwal,Assistant Vice President,5,Employee,Pooja Sharma,,USA,Dept_0421,15889037,vikram11.aggarwal@tech.com
286197687,Rohit Malhotra,Assistant Vice President,5,Employee,Priya Bansal,8924704156.0,Canada,Dept_0139,39626168,rohit12.malhotra@tech.com
811340600,Neha Verma,Associate,9,Employee,Rahul Mehta,,Germany,Dept_0419,26143367,neha6.verma@tech.com
326791535,Pooja Kapoor,Manager,6,Employee,Ankit Gupta,,Germany,Dept_0122,22550720,pooja7.kapoor@tech.com
685316847,Simran Bansal,Junior Associate,10,Employee,Ankit Kapoor,8044457977.0,Germany,Dept_0172,98220912,simran8.bansal@tech.com
567281753,Kunal Aggarwal,Junior Associate,10,Employee,Ankit Sharma,9417601187.0,UK,Dept_0103,21906479,kunal4.aggarwal@tech.com
509702344,Neha Bansal,Analyst,8,Employee,Jatin Singh,7834405080.0,UK,Dept_0772,70714168,neha12.bansal@tech.com
535974242,Jatin Sharma,Analyst,8,Contractor,Neha Mehta,,USA,Dept_0240,16067200,jatin8.sharma@tech.com
511017218,Neha Gupta,Associate,9,Employee,Ankit Malhotra,7267015206.0,India,Dept_0678,70326441,neha17.gupta@tech.com
864261139,Amit Aggarwal,Assistant Vice President,5,Employee,Jatin Mehta,7574717168.0,Canada,Dept_0443,30660064,amit8.aggarwal@tech.com
441586594,Ayesha Mehta,Associate,9,Contractor,Ayesha Sharma,,UK,Dept_0036,81542030,ayesha13.mehta@tech.com
771318744,Ayesha Iyer,Assistant Vice President,5,Employee,Rohit Malhotra,,USA,Dept_0075,30634593,ayesha11.iyer@tech.com
523342384,Rohit Gupta,Senior Analyst,7,Contractor,Ankit Malhotra,9065305319.0,Singapore,Dept_0162,89761514,rohit6.gupta@tech.com
733683639,Pooja Gupta,Analyst,8,Contractor,Amit Mehta,6739314243.0,UK,Dept_0324,44927300,pooja8.gupta@tech.com
854005004,Kunal Aggarwal,Analyst,8,Contractor,Pooja Malhotra,7269309794.0,Germany,Dept_0477,22217134,kunal5.aggarwal@tech.com
563550988,Rahul Mehta,Junior Associate,10,Employee,Priya Singh,,Germany,Dept_0491,62963261,rahul7.mehta@tech.com
352588284,Kunal Mehta,Associate,9,Employee,Sneha Gupta,,USA,Dept_0247,16812646,kunal14.mehta@tech.com
133484360,Vikram Sharma,Analyst,8,Employee,Neha Sharma,,UK,Dept_0268,54570467,vikram10.sharma@tech.com
403019866,Ayesha Mehta,Analyst,8,Contractor,Pooja Sharma,,USA,Dept_0823,39596058,ayesha14.mehta@tech.com
217787669,Rahul Malhotra,Associate,9,Contractor,Ankit Singh,6306811982.0,Canada,Dept_0650,83380359,rahul7.malhotra@tech.com
485735987,Simran Verma,Vice President,4,Employee,Priya Bansal,8926328475.0,UK,Dept_0031,14443428,simran8.verma@tech.com
981277125,Simran Aggarwal,Junior Associate,10,Employee,Priya Malhotra,6359204417.0,USA,Dept_0776,95501953,simran13.aggarwal@tech.com
701327907,Rahul Gupta,Analyst,8,Employee,Ayesha Iyer,7885400675.0,India,Dept_0807,94670720,rahul10.gupta@tech.com
855220739,Jatin Mehta,Associate,9,Contractor,Simran Kapoor,,Germany,Dept_0662,48904591,jatin7.mehta@tech.com
100905503,Priya Mehta,Junior Associate,10,Employee,Arjun Mehta,8578476281.0,UK,Dept_0503,80091471,priya8.mehta@tech.com
157045020,Amit Mehta,Junior Associate,10,Employee,Ankit Bansal,7349107799.0,Singapore,Dept_0042,78067673,amit12.mehta@tech.com
689360922,Jatin Aggarwal,Senior Analyst,7,Employee,Jatin Malhotra,8843427773.0,USA,Dept_0387,56352382,jatin11.aggarwal@tech.com
496450063,Rahul Verma,Associate,9,Employee,Pooja Mehta,7740249245.0,Germany,Dept_0126,41648778,rahul11.verma@tech.com
167012825,Simran Singh,Senior Analyst,7,Contractor,Simran Aggarwal,,UK,Dept_0318,32848643,simran5.singh@tech.com
415878379,Rohit Aggarwal,Junior Associate,10,Contractor,Ankit Bansal,6227790987.0,USA,Dept_0247,65053892,rohit8.aggarwal@tech.com
236961886,Vikram Kapoor,Analyst,8,Employee,Pooja Aggarwal,,USA,Dept_0067,18148595,vikram5.kapoor@tech.com
534003670,Rahul Iyer,Manager,6,Employee,Vikram Verma,,UK,Dept_0641,44716975,rahul14.iyer@tech.com
648063464,Amit Malhotra,Junior Associate,10,Contractor,Pooja Verma,,Germany,Dept_0199,60746101,amit6.malhotra@tech.com
756583196,Neha Malhotra,Associate,9,Contractor,Rohit Malhotra,,USA,Dept_0690,18795362,neha8.malhotra@tech.com
108717978,Rohit Bansal,Assistant Vice President,5,Employee,Jatin Iyer,8240785248.0,Singapore,Dept_0305,31285974,rohit9.bansal@tech.com
725698331,Rohit Mehta,Vice President,4,Contractor,Kunal Verma,,UK,Dept_0984,43802725,rohit8.mehta@tech.com
195871622,Ayesha Aggarwal,Vice President,4,Contractor,Kunal Kapoor,8712840165.0,USA,Dept_0364,60152461,ayesha10.aggarwal@tech.com
469651326,Ayesha Aggarwal,Junior Associate,10,Contractor,Ayesha Aggarwal,,Canada,Dept_0692,59532732,ayesha11.aggarwal@tech.com
870722451,Arjun Mehta,Manager,6,Employee,Pooja Verma,,Canada,Dept_0087,73059790,arjun8.mehta@tech.com
566784595,Rohit Singh,Senior Analyst,7,Employee,Jatin Sharma,,Canada,Dept_0112,59442025,rohit3.singh@tech.com
427008211,Kunal Malhotra,Assistant Vice President,5,Contractor,Neha Iyer,,Singapore,Dept_0625,18258427,kunal6.malhotra@tech.com
829670847,Ankit Aggarwal,Associate,9,Employee,Sneha Aggarwal,9663458433.0,USA,Dept_0210,39008943,ankit6.aggarwal@tech.com
952923229,Ayesha Verma,Assistant Vice President,5,Contractor,Ankit Iyer,8521667873.0,Canada,Dept_0126,62978421,ayesha9.verma@tech.com
712329631,Simran Mehta,Associate,9,Employee,Pooja Sharma,6406196038.0,Germany,Dept_0478,26613309,simran11.mehta@tech.com
421838360,Pooja Gupta,Analyst,8,Employee,Simran Verma,,Singapore,Dept_0222,28080062,pooja9.gupta@tech.com
439944210,Neha Aggarwal,Senior Analyst,7,Employee,Kunal Sharma,,India,Dept_0941,92124494,neha8.aggarwal@tech.com
831773074,Sneha Verma,Junior Associate,10,Employee,Arjun Kapoor,7983042772.0,Germany,Dept_0738,80393718,sneha10.verma@tech.com
320827549,Amit Gupta,Vice President,4,Employee,Jatin Verma,,UK,Dept_0798,65703402,amit7.gupta@tech.com
310095433,Amit Bansal,Vice President,4,Employee,Rohit Kapoor,8956641309.0,UK,Dept_0484,95474336,amit6.bansal@tech.com
580134151,Priya Singh,Associate,9,Contractor,Ankit Mehta,,Germany,Dept_0697,38682565,priya6.singh@tech.com
720549135,Pooja Verma,Senior Analyst,7,Employee,Ayesha Iyer,6327499589.0,Germany,Dept_0073,26532086,pooja11.verma@tech.com
760965579,Arjun Bansal,Junior Associate,10,Employee,Amit Singh,8315972336.0,USA,Dept_0237,63284724,arjun8.bansal@tech.com
518740692,Ankit Aggarwal,Analyst,8,Contractor,Arjun Sharma,,Canada,Dept_0162,38935409,ankit7.aggarwal@tech.com
412999235,Vikram Mehta,Analyst,8,Employee,Kunal Sharma,7938284097.0,UK,Dept_0346,66139112,vikram8.mehta@tech.com
670431597,Priya Aggarwal,Vice President,4,Employee,Priya Malhotra,8232009634.0,Canada,Dept_0044,59235889,priya7.aggarwal@tech.com
586377578,Simran Verma,Associate,9,Contractor,Priya Verma,7698644755.0,Singapore,Dept_0990,16222119,simran9.verma@tech.com
260219920,Rahul Mehta,Analyst,8,Employee,Sneha Mehta,,India,Dept_0533,37270654,rahul8.mehta@tech.com
809615999,Rohit Bansal,Manager,6,Employee,Ayesha Aggarwal,,Canada,Dept_0467,19754865,rohit10.bansal@tech.com
257545151,Neha Sharma,Manager,6,Employee,Jatin Malhotra,7091037299.0,UK,Dept_0054,67685899,neha11.sharma@tech.com
912906014,Amit Iyer,Analyst,8,Contractor,Amit Verma,8690274244.0,Singapore,Dept_0782,85345921,amit9.iyer@tech.com
100197929,Pooja Gupta,Associate,9,Contractor,Amit Malhotra,,India,Dept_0248,50803020,pooja10.gupta@tech.com
969558400,Simran Malhotra,Analyst,8,Employee,Simran Iyer,7471495650.0,USA,Dept_0489,99537557,simran14.malhotra@tech.com
783042414,Amit Iyer,Analyst,8,Employee,Ankit Singh,7003937691.0,Germany,Dept_0742,26661403,amit10.iyer@tech.com
910662740,Arjun Verma,Vice President,4,Employee,Neha Aggarwal,,Germany,Dept_0378,85760777,arjun6.verma@tech.com
723594774,Simran Singh,Analyst,8,Employee,Pooja Sharma,6067745736.0,UK,Dept_0597,32226595,simran6.singh@tech.com
249160711,Simran Bansal,Senior Analyst,7,Contractor,Neha Iyer,9566034842.0,India,Dept_0911,80090164,simran9.bansal@tech.com
977283140,Vikram Verma,Manager,6,Employee,Arjun Malhotra,6631067519.0,Germany,Dept_0106,49514706,vikram14.verma@tech.com
333658861,Vikram Singh,Vice President,4,Employee,Sneha Mehta,,India,Dept_0190,39934299,vikram9.singh@tech.com
197209076,Simran Iyer,Manager,6,Employee,Kunal Mehta,,Germany,Dept_0485,30803857,simran12.iyer@tech.com
166016032,Sneha Iyer,Senior Analyst,7,Contractor,Rahul Aggarwal,,UK,Dept_0576,40616453,sneha9.iyer@tech.com
808846515,Neha Verma,Analyst,8,Employee,Neha Sharma,,Canada,Dept_0919,85316719,neha7.verma@tech.com
792551787,Ayesha Singh,Junior Associate,10,Contractor,Pooja Verma,,USA,Dept_0924,86003182,ayesha8.singh@tech.com
630745374,Ankit Aggarwal,Analyst,8,Contractor,Jatin Iyer,8536230285.0,Germany,Dept_0693,29677965,ankit8.aggarwal@tech.com
451551922,Rahul Malhotra,Senior Analyst,7,Contractor,Ayesha Bansal,7480550077.0,Canada,Dept_0075,39075869,rahul8.malhotra@tech.com
506852607,Sneha Iyer,Vice President,4,Employee,Jatin Aggarwal,,Germany,Dept_0322,86706373,sneha10.iyer@tech.com
980324126,Rahul Singh,Manager,6,Contractor,Vikram Aggarwal,,USA,Dept_0602,51707179,rahul7.singh@tech.com
928223643,Priya Aggarwal,Junior Associate,10,Employee,Neha Singh,,India,Dept_0007,99619369,priya8.aggarwal@tech.com
740385433,Rohit Bansal,Junior Associate,10,Contractor,Ayesha Gupta,,India,Dept_0854,61967417,rohit11.bansal@tech.com
974097480,Rahul Sharma,Analyst,8,Contractor,Jatin Aggarwal,,India,Dept_0969,18888224,rahul7.sharma@tech.com
836059336,Jatin Bansal,Senior Analyst,7,Employee,Pooja Kapoor,,Canada,Dept_0330,17291181,jatin10.bansal@tech.com
216763663,Simran Mehta,Senior Analyst,7,Contractor,Ankit Sharma,8757683460.0,Canada,Dept_0148,16751040,simran12.mehta@tech.com
742375910,Neha Singh,Associate,9,Employee,Neha Verma,9847081560.0,Singapore,Dept_0454,90374368,neha10.singh@tech.com
174740628,Amit Aggarwal,Manager,6,Employee,Rahul Iyer,9118237353.0,Singapore,Dept_0688,27452167,amit9.aggarwal@tech.com
535717670,Ankit Aggarwal,Analyst,8,Contractor,Priya Kapoor,9113800449.0,Singapore,Dept_0946,16401529,ankit9.aggarwal@tech.com
430750834,Kunal Bansal,Assistant Vice President,5,Contractor,Ayesha Iyer,6097646391.0,Germany,Dept_0691,81609993,kunal6.bansal@tech.com
289165396,Neha Gupta,Manager,6,Contractor,Kunal Gupta,,USA,Dept_0978,52171230,neha18.gupta@tech.com
578047288,Amit Gupta,Manager,6,Contractor,Sneha Verma,6466920014.0,Germany,Dept_0950,20623444,amit8.gupta@tech.com
982640532,Neha Mehta,Senior Analyst,7,Employee,Simran Mehta,,India,Dept_0389,25115604,neha3.mehta@tech.com
204855083,Rohit Gupta,Assistant Vice President,5,Employee,Simran Verma,8008875230.0,Germany,Dept_0588,56300448,rohit7.gupta@tech.com
696020884,Neha Gupta,Senior Analyst,7,Employee,Sneha Singh,9828536189.0,UK,Dept_0271,89531389,neha19.gupta@tech.com
449372065,Amit Bansal,Vice President,4,Employee,Simran Sharma,6604951003.0,UK,Dept_0523,15771530,amit7.bansal@tech.com
597044149,Rohit Singh,Junior Associate,10,Employee,Simran Gupta,7015792009.0,USA,Dept_0699,43571334,rohit4.singh@tech.com
740031190,Rohit Kapoor,Junior Associate,10,Employee,Simran Aggarwal,9887129213.0,Canada,Dept_0810,77063002,rohit6.kapoor@tech.com
735830320,Amit Mehta,Associate,9,Employee,Neha Aggarwal,,Canada,Dept_0095,75978123,amit13.mehta@tech.com
222753236,Rahul Gupta,Junior Associate,10,Contractor,Neha Bansal,6737100643.0,Canada,Dept_0850,75941954,rahul11.gupta@tech.com
622515312,Neha Iyer,Junior Associate,10,Employee,Arjun Bansal,,Germany,Dept_0182,82948912,neha10.iyer@tech.com
998451531,Rohit Aggarwal,Associate,9,Employee,Rahul Sharma,8458548197.0,Canada,Dept_0024,76145997,rohit9.aggarwal@tech.com
716529978,Rohit Sharma,Junior Associate,10,Contractor,Rahul Gupta,,Singapore,Dept_0882,76634324,rohit8.sharma@tech.com
864406274,Rohit Malhotra,Assistant Vice President,5,Employee,Sneha Malhotra,,Singapore,Dept_0554,29277622,rohit13.malhotra@tech.com
893889313,Ayesha Mehta,Vice President,4,Employee,Pooja Aggarwal,8702285745.0,UK,Dept_0691,31369764,ayesha15.mehta@tech.com
183638479,Arjun Verma,Vice President,4,Contractor,Rahul Verma,8315307454.0,India,Dept_0704,45555431,arjun7.verma@tech.com
818983106,Kunal Sharma,Senior Analyst,7,Employee,Rahul Verma,,UK,Dept_0582,63409319,kunal13.sharma@tech.com
811474491,Vikram Bansal,Senior Analyst,7,Employee,Amit Verma,7846668740.0,Germany,Dept_0889,12169801,vikram7.bansal@tech.com
285849093,Jatin Verma,Assistant Vice President,5,Employee,Vikram Verma,8844615148.0,Canada,Dept_0613,43657954,jatin8.verma@tech.com
353568773,Arjun Mehta,Analyst,8,Contractor,Kunal Bansal,,Canada,Dept_0087,48059575,arjun9.mehta@tech.com
845319806,Arjun Malhotra,Manager,6,Employee,Sneha Malhotra,8986206430.0,India,Dept_0366,34030650,arjun7.malhotra@tech.com
684681287,Vikram Iyer,Assistant Vice President,5,Contractor,Jatin Bansal,,Germany,Dept_0788,98144370,vikram5.iyer@tech.com
467435349,Pooja Kapoor,Assistant Vice President,5,Contractor,Pooja Sharma,,Germany,Dept_0066,94264437,pooja8.kapoor@tech.com
945385686,Sneha Bansal,Associate,9,Contractor,Kunal Sharma,,Germany,Dept_0589,68581283,sneha6.bansal@tech.com
709038381,Kunal Mehta,Analyst,8,Contractor,Ankit Iyer,,Singapore,Dept_0768,15124422,kunal15.mehta@tech.com
567457486,Arjun Malhotra,Junior Associate,10,Contractor,Neha Gupta,,Canada,Dept_0641,41874244,arjun8.malhotra@tech.com
942150718,Kunal Singh,Manager,6,Contractor,Ayesha Mehta,9245136191.0,Singapore,Dept_0746,93153138,kunal8.singh@tech.com
562942172,Sneha Bansal,Manager,6,Employee,Rohit Aggarwal,,USA,Dept_0287,82715151,sneha7.bansal@tech.com
734549420,Kunal Verma,Assistant Vice President,5,Contractor,Rahul Sharma,,Germany,Dept_0403,71832203,kunal7.verma@tech.com
845241098,Neha Mehta,Analyst,8,Contractor,Kunal Malhotra,,Canada,Dept_0975,27864098,neha4.mehta@tech.com
973935331,Kunal Bansal,Associate,9,Contractor,Rahul Singh,,USA,Dept_0560,86852328,kunal7.bansal@tech.com
323594003,Rohit Mehta,Vice President,4,Employee,Rahul Bansal,8939773077.0,USA,Dept_0546,55350551,rohit9.mehta@tech.com
465839040,Amit Verma,Associate,9,Employee,Rahul Mehta,,Singapore,Dept_0969,89070916,amit5.verma@tech.com
170931315,Kunal Gupta,Assistant Vice President,5,Contractor,Ayesha Malhotra,,Germany,Dept_0109,85153004,kunal11.gupta@tech.com
512119784,Ankit Verma,Associate,9,Contractor,Simran Malhotra,8228808810.0,Singapore,Dept_0973,84985418,ankit12.verma@tech.com
617945843,Pooja Verma,Manager,6,Contractor,Simran Iyer,9542755281.0,USA,Dept_0008,36059652,pooja12.verma@tech.com
270746733,Pooja Sharma,Manager,6,Employee,Amit Bansal,9925086409.0,Germany,Dept_0496,32121080,pooja12.sharma@tech.com
688355778,Vikram Verma,Vice President,4,Contractor,Priya Verma,,India,Dept_0859,58885275,vikram15.verma@tech.com
361661280,Priya Sharma,Assistant Vice President,5,Contractor,Neha Malhotra,,UK,Dept_0848,53992027,priya10.sharma@tech.com
766659283,Neha Mehta,Assistant Vice President,5,Employee,Ankit Kapoor,9511302480.0,Singapore,Dept_0746,80400524,neha5.mehta@tech.com
356168265,Simran Iyer,Vice President,4,Contractor,Rahul Mehta,,Germany,Dept_0273,30090581,simran13.iyer@tech.com
543929865,Arjun Sharma,Associate,9,Employee,Vikram Iyer,6151149309.0,USA,Dept_0468,61396315,arjun10.sharma@tech.com
734083157,Rahul Bansal,Analyst,8,Employee,Ankit Singh,,Singapore,Dept_0007,46464544,rahul15.bansal@tech.com
530373413,Neha Malhotra,Manager,6,Contractor,Pooja Sharma,,UK,Dept_0571,67465557,neha9.malhotra@tech.com
594967982,Ankit Bansal,Senior Analyst,7,Contractor,Kunal Kapoor,8314621865.0,UK,Dept_0306,32493530,ankit7.bansal@tech.com
672031195,Kunal Verma,Assistant Vice President,5,Contractor,Ankit Kapoor,8325078232.0,Canada,Dept_0603,66635132,kunal8.verma@tech.com
424396864,Ayesha Verma,Manager,6,Employee,Vikram Iyer,,UK,Dept_0981,92461026,ayesha10.verma@tech.com
950866243,Simran Iyer,Vice President,4,Employee,Simran Mehta,,India,Dept_0044,30930333,simran14.iyer@tech.com
176154050,Ankit Gupta,Junior Associate,10,Employee,Neha Bansal,,Canada,Dept_0899,25533493,ankit11.gupta@tech.com
797343144,Ayesha Verma,Junior Associate,10,Employee,Rohit Sharma,6023921702.0,UK,Dept_0493,14535123,ayesha11.verma@tech.com
697161367,Arjun Iyer,Analyst,8,Employee,Simran Iyer,7219381946.0,UK,Dept_0872,79767584,arjun8.iyer@tech.com
449899956,Rohit Iyer,Analyst,8,Employee,Sneha Iyer,,Singapore,Dept_0460,95539887,rohit8.iyer@tech.com
214870295,Kunal Singh,Junior Associate,10,Employee,Pooja Verma,,USA,Dept_0376,79164276,kunal9.singh@tech.com
955512146,Amit Verma,Associate,9,Employee,Rahul Bansal,,USA,Dept_0725,82929177,amit6.verma@tech.com
866944883,Kunal Mehta,Junior Associate,10,Employee,Ayesha Malhotra,,Germany,Dept_0147,96590284,kunal16.mehta@tech.com
977840731,Priya Bansal,Vice President,4,Employee,Jatin Gupta,,India,Dept_0533,42849585,priya12.bansal@tech.com
535602000,Sneha Mehta,Senior Analyst,7,Contractor,Ankit Aggarwal,,Germany,Dept_0170,73305233,sneha9.mehta@tech.com
210522618,Kunal Sharma,Senior Analyst,7,Employee,Pooja Aggarwal,,UK,Dept_0492,72312114,kunal14.sharma@tech.com
645406800,Kunal Verma,Manager,6,Contractor,Jatin Gupta,6582683789.0,USA,Dept_0884,86667691,kunal9.verma@tech.com
236788265,Amit Bansal,Vice President,4,Contractor,Pooja Verma,,Canada,Dept_0105,62679863,amit8.bansal@tech.com
717056083,Ayesha Mehta,Vice President,4,Employee,Rohit Kapoor,8772059094.0,USA,Dept_0065,71359880,ayesha16.mehta@tech.com
749012758,Neha Kapoor,Associate,9,Employee,Amit Singh,,UK,Dept_0187,33158445,neha13.kapoor@tech.com
474322976,Pooja Bansal,Assistant Vice President,5,Contractor,Ayesha Aggarwal,,India,Dept_0751,67324398,pooja7.bansal@tech.com
924570922,Arjun Bansal,Junior Associate,10,Contractor,Ayesha Gupta,,USA,Dept_0919,32355818,arjun9.bansal@tech.com
403071541,Ankit Gupta,Manager,6,Contractor,Jatin Aggarwal,8387761884.0,UK,Dept_0428,26395574,ankit12.gupta@tech.com
283396760,Kunal Kapoor,Senior Analyst,7,Employee,Rohit Aggarwal,9471372239.0,UK,Dept_0254,12625340,kunal11.kapoor@tech.com
